item_id,Item Code,Brand,L1,Product Priority,Social Nudge
7566357,1113072,PAC,Makeup,24413.0,
7566010,1111059,Charmacy Milano,Makeup,24414.0,
7560141,1054204,Pigment Play,Makeup,24415.0,
7559042,1108776,Insight Cosmetics,Makeup,24416.0,
7556688,1047326,Lakme,Makeup,24417.0,
7555109,1026836,Makeup Revolution,Makeup,24418.0,
7548451,1047023,MARS,Makeup,24419.0,
7543437,1077501,LoveChild Masaba,Makeup,24420.0,
7541820,1075918,PAC,Makeup,24421.0,
7541764,1076279,PAC,Makeup,24422.0,
7536517,963769,Makeup Revolution,Makeup,24423.0,
7541525,1075670,PAC,Makeup,24424.0,
7536430,1072331,Swiss Beauty,Makeup,24425.0,
7535543,1070037,Beautiliss Professional,Makeup,24426.0,
7530895,963801,Wet n Wild,Makeup,24427.0,
7530576,963824,Wet n Wild,Makeup,24428.0,
7515914,948407,Miss Claire,Makeup,24429.0,
7529964,963668,Wet n Wild,Makeup,24430.0,
7515278,960100,Chambor,Makeup,24431.0,
7515276,1024628,Insight Cosmetics,Makeup,24432.0,
7511628,961034,Makeup Revolution,Makeup,24433.0,
7512680,974154,Insight Cosmetics,Makeup,24434.0,
7511300,1028614,Pigment Play,Makeup,24435.0,
7503462,1013839,Elle 18,Makeup,24436.0,
7503395,948343,Miss Claire,Makeup,24437.0,
7503246,1013747,Elle 18,Makeup,24438.0,
7503327,948462,Miss Claire,Makeup,24439.0,
7502987,1013859,Elle 18,Makeup,24440.0,
7502208,948427,Miss Claire,Makeup,24441.0,
7502937,1013855,Elle 18,Makeup,24442.0,
8616185,1180688,AGARO,Tools & Appliances,24443.0,
7501756,948584,Miss Claire,Makeup,24444.0,
7601242,1142814,Aveda,Hair,24445.0,
7589255,COMBO_240104131335-XGD,Biotop Professional,Hair,24446.0,
9368799,1196155,Versace,Fragrance,24447.0,
8745730,1157403,Prada,Fragrance,24448.0,
8738836,1188509,Versace,Fragrance,24449.0,
8629813,1184011,AMOUAGE,Fragrance,24450.0,
8738827,1188497,Versace,Fragrance,24451.0,
8623604,1181563,Tom Ford,Fragrance,24452.0,
8623006,1181096,Chloe,Fragrance,24453.0,
8623002,1181093,Chloe,Fragrance,24454.0,
8622993,1181077,Chloe,Fragrance,24455.0,
8622990,1181072,Chloe,Fragrance,24456.0,
8614976,1130636,Kilian Paris,Fragrance,24457.0,
8622984,1181068,Chloe,Fragrance,24458.0,
7677695,1171510,Elie Saab,Fragrance,24459.0,
7615947,1149000,Jo Malone London,Fragrance,24460.0,
7598326,1141410,Gucci,Fragrance,24461.0,
7607158,1083354,Jo Malone London,Fragrance,24462.0,
7595900,1136980,Prada,Fragrance,24463.0,
7595897,1136985,Giorgio Armani,Fragrance,24464.0,
7593583,1136534,Estee Lauder,Fragrance,24465.0,
7589817,1076200,Tom Ford,Fragrance,24466.0,
7593578,1136533,Estee Lauder,Fragrance,24467.0,
7589781,1083336,Jo Malone London,Fragrance,24468.0,
7573412,1120561,Tom Ford,Fragrance,24469.0,
7570781,1094846,Givenchy,Fragrance,24470.0,
7568962,1120713,Gucci,Fragrance,24471.0,
7570768,1094838,Givenchy,Fragrance,24472.0,
7565912,1115265,Kayali,Fragrance,24473.0,
7559845,1109299,Mugler,Fragrance,24474.0,
7558728,1109468,Valentino,Fragrance,24475.0,
7556458,1102837,Gucci,Fragrance,24476.0,
7553596,1089970,Giorgio Armani,Fragrance,24477.0,
7516002,957282,Versace,Fragrance,24478.0,
7614393,1162511,Ikonic Me,Tools & Appliances,24479.0,
7515999,957285,Versace,Fragrance,24480.0,
8755617,1187677,Benefit Cosmetics,Skin,24481.0,
8637629,COMBO_250917093724674-L7WK,Bioderma,Skin,24482.0,
7676444,1173438,CHANTECAILLE,Skin,24483.0,
7617594,1170482,Dr.Jart+,Skin,24484.0,
7612580,1162282,Sulwhasoo,Skin,24485.0,
7601432,1146296,Elizabeth Arden,Skin,24486.0,
7591559,1131549,Farmacy Beauty,Skin,24487.0,
7590868,COMBO_240202070055-2OQ,Thank You Farmer,Skin,24488.0,
7576133,COMBO_231102034217-Z9C,The Face Shop,Skin,24489.0,
7575842,1127367,First Aid Beauty,Skin,24490.0,
7612861,1158861,Streax,Hair,24491.0,
7609511,1155378,Aravi Organic,Hair,24492.0,
8667073,1186783,Estee Lauder,Makeup,24493.0,
8657983,1183594,Givenchy,Makeup,24494.0,
8630403,1151459,Prada,Makeup,24495.0,
7697825,1173415,CHANTECAILLE,Makeup,24496.0,
8630391,1151473,Prada,Makeup,24497.0,
7606985,1154870,Yves Saint Laurent,Makeup,24498.0,
7676319,1173414,CHANTECAILLE,Makeup,24499.0,
7603400,1149758,By Terry,Makeup,24500.0,
7606960,1154846,Yves Saint Laurent,Makeup,24501.0,
7591160,1082146,M.A.C,Makeup,24502.0,
7603384,1149750,By Terry,Makeup,24503.0,
7564945,1109993,Sigma Beauty,Makeup,24504.0,
7551404,1098660,Anastasia Beverly Hills,Makeup,24505.0,
7573773,1125442,Forest Essentials,Mom & Baby,24506.0,
7676359,1173439,CHANTECAILLE,Skin,24507.0,
7624459,1172477,Estee Lauder,Skin,24508.0,
7676353,1173428,CHANTECAILLE,Skin,24509.0,
7618665,1167378,Elizabeth Arden,Skin,24510.0,
7615708,1165903,Thalgo,Skin,24511.0,
7607205,1155533,Augustinus Bader,Skin,24512.0,
7600817,1146344,La Mer,Skin,24513.0,
7607202,1155531,Augustinus Bader,Skin,24514.0,
7598696,1137508,Estee Lauder,Skin,24515.0,
7600806,1146200,La Mer,Skin,24516.0,
8691553,1185718,Truefitt & Hill,Men,24517.0,
8629199,1182715,WINSTON,Men,24518.0,
7603170,1147728,Bombay Shaving Company,Men,24519.0,
7600357,1146560,Issey Miyake,Men,24520.0,
7599348,COMBO_240524112609-BBM,EDW Essenza,Men,24521.0,
7597141,COMBO_240419082252-JOR,Beardo,Men,24522.0,
7564857,1114425,Hollister,Men,24523.0,
7535834,1071476,Truefitt & Hill,Men,24524.0,
7614326,1166569,KAINE,Skin,24525.0,
7603770,COMBO_240726105118-R4L,Episoft,Skin,24526.0,
7592385,1134988,Benefit Cosmetics,Skin,24527.0,
7563235,1111133,COSRX,Skin,24528.0,
8733569,1188307,Beauty Garage,Hair,24529.0,
7575391,1124078,Aveda,Hair,24530.0,
8744755,1181896,Wild Stone,Fragrance,24531.0,
8688668,1186278,Nike,Fragrance,24532.0,
7611343,1161992,Rexona,Fragrance,24533.0,
7592659,1134788,AJMAL,Fragrance,24534.0,
7590846,1133344,La' French,Fragrance,24535.0,
7570701,1116082,Pilgrim,Fragrance,24536.0,
7564067,1114051,Ulric De Varens,Fragrance,24537.0,
7570699,1116081,Pilgrim,Fragrance,24538.0,
7547746,1080635,Secret Temptation,Fragrance,24539.0,
7545261,1083944,Armaf,Fragrance,24540.0,
7541889,1085661,Franck Olivier,Fragrance,24541.0,
7505608,959870,Ulric De Varens,Fragrance,24542.0,
8782222,1191500,Beardo,Men,24543.0,
8721583,1188171,CHANTECAILLE,Makeup,24544.0,
8630423,1151510,Prada,Makeup,24545.0,
7676295,1173420,CHANTECAILLE,Makeup,24546.0,
7606354,1153262,Bombay Shaving Company,Men,24547.0,
7589270,COMBO_240105061546-MOY,Beardo,Men,24548.0,
7605477,1154448,Bombay Shaving Company,Men,24549.0,
7576207,1120680,Bombay Shaving Company,Men,24550.0,
7589265,COMBO_240105061548-JRM,Beardo,Men,24551.0,
7576184,1102252,Bombay Shaving Company,Men,24552.0,
7568978,927763,LetsShave,Men,24553.0,
7574009,1102253,Bombay Shaving Company,Men,24554.0,
7563983,925669,Bombay Shaving Company,Men,24555.0,
7544796,927804,LetsShave,Men,24556.0,
7533765,890592,The Man Company,Men,24557.0,
7617888,1166653,KAYA,Skin,24558.0,
7602050,COMBO_240710121347-GLE,Minimalist,Skin,24559.0,
7570172,1122546,Patchology,Skin,24560.0,
8885515,1193577,KIRO,Skin,24561.0,
7579155,1129873,Simple,Skin,24562.0,
7615704,1165902,Thalgo,Skin,24563.0,
7604299,COMBO_240802114013-KL1,CLINIQUE,Skin,24564.0,
7603403,1149734,By Terry,Skin,24565.0,
7598057,COMBO_240513121700-WVW,SKIN1004,Skin,24566.0,
7544234,1077052,Shiseido,Skin,24567.0,
8971572,1196710,PAC,Makeup,24568.0,
8903186,1192349,Lakme,Makeup,24569.0,
8832838,1194075,KRYOLAN,Makeup,24570.0,
8903177,1192354,Lakme,Makeup,24571.0,
8830139,1192974,Lakme,Makeup,24572.0,
8745725,1050479,Makeup Revolution,Makeup,24573.0,
8721348,1187688,KIRO,Makeup,24574.0,
8706483,1187226,Daily Life Forever52,Makeup,24575.0,
8658980,1180658,L.A. Girl,Makeup,24576.0,
8625178,1178243,Pilgrim,Makeup,24577.0,
8625136,1180396,Mamaearth,Makeup,24578.0,
8625174,1178241,Pilgrim,Makeup,24579.0,
8622915,1179101,Etude,Makeup,24580.0,
8621436,1180737,Diam Beauty,Makeup,24581.0,
8619659,1182526,Makeup Revolution,Makeup,24582.0,
7960287,1173353,PAC,Makeup,24583.0,
8619641,1182514,Makeup Revolution,Makeup,24584.0,
7619162,1174476,KIRO,Makeup,24585.0,
7617570,1167948,Etude,Makeup,24586.0,
7615436,1165527,Lakme,Makeup,24587.0,
7614577,1166466,Oulac,Makeup,24588.0,
7614014,1166720,KIKO Milano,Makeup,24589.0,
7612205,1162407,HOUSE OF MAKEUP,Makeup,24590.0,
7613902,1166112,KIKO Milano,Makeup,24591.0,
7611236,1161905,KIKO Milano,Makeup,24592.0,
7611141,1161907,KIKO Milano,Makeup,24593.0,
7611097,1161773,KIKO Milano,Makeup,24594.0,
7608682,1158609,Sheglam,Makeup,24595.0,
7610960,1161029,KIKO Milano,Makeup,24596.0,
7608658,1158584,Sheglam,Makeup,24597.0,
7607585,1156698,PAC,Makeup,24598.0,
7608630,1158587,Sheglam,Makeup,24599.0,
7606283,1155023,Lakme,Makeup,24600.0,
7603534,1149960,O.P.I,Makeup,24601.0,
7606280,1155017,Lakme,Makeup,24602.0,
7603326,1150211,Etude,Makeup,24603.0,
7602496,1148237,essence,Makeup,24604.0,
7601407,1147373,Charmacy Milano,Makeup,24605.0,
7599377,COMBO_240527114201-SE2,Insight Cosmetics,Makeup,24606.0,
7598128,1142544,RENEE,Makeup,24607.0,
7595486,1138327,KIKO Milano,Makeup,24608.0,
7595203,1138252,KIKO Milano,Makeup,24609.0,
7594945,1137991,KIKO Milano,Makeup,24610.0,
7589552,COMBO_240112063348-YRK,Charmacy Milano,Makeup,24611.0,
7594863,1137903,KIKO Milano,Makeup,24612.0,
7575650,COMBO_231018085020-AEO,PAC,Makeup,24613.0,
7570645,1116470,Faces Canada,Makeup,24614.0,
7566032,1113900,Bronson Professional,Makeup,24615.0,
7566017,1110988,Charmacy Milano,Makeup,24616.0,
7563440,1111411,Lakme,Makeup,24617.0,
7561250,1095958,Praush Beauty,Makeup,24618.0,
7559612,1050067,Revolution Pro,Makeup,24619.0,
7558716,1107395,Rom&nd,Makeup,24620.0,
7553900,1051391,Diego Dalla Palma Milano,Makeup,24621.0,
7558661,1107477,Rom&nd,Makeup,24622.0,
7552895,1056852,O.P.I,Makeup,24623.0,
7543423,1077496,LoveChild Masaba,Makeup,24624.0,
7541834,1075955,PAC,Makeup,24625.0,
7541553,1075682,PAC,Makeup,24626.0,
7541409,1075683,PAC,Makeup,24627.0,
7539166,949556,Lakme,Makeup,24628.0,
7541400,1075883,PAC,Makeup,24629.0,
7530614,997379,Charmacy Milano,Makeup,24630.0,
7529393,946653,Daily Life Forever52,Makeup,24631.0,
7526389,1026097,KIRO,Makeup,24632.0,
7529286,942174,Daily Life Forever52,Makeup,24633.0,
7524648,972845,Daily Life Forever52,Makeup,24634.0,
7519213,961521,L.A. Girl,Makeup,24635.0,
7524534,972848,Daily Life Forever52,Makeup,24636.0,
7515580,942785,Colorbar,Makeup,24637.0,
7518754,961596,L.A. Girl,Makeup,24638.0,
7502067,972376,SUGAR Cosmetics,Makeup,24639.0,
7502803,939113,Colorbar,Makeup,24640.0,
8679831,COMBO_251015160627764-0D7E,The Body Shop,Bath & Body,24641.0,
7618157,COMBO_250514102104-O1G,Fixderma,Bath & Body,24642.0,
7613495,1164207,Kimirica,Bath & Body,24643.0,
7609278,1157570,The Body Shop,Bath & Body,24644.0,
7596768,COMBO_240416051834-H2P,Nivea,Bath & Body,24645.0,
7590327,COMBO_240130051353-RUJ,Kimirica,Bath & Body,24646.0,
7573028,1124832,Natio,Bath & Body,24647.0,
8450853,1179126,Round Lab,Skin,24648.0,
7573025,1124843,Natio,Bath & Body,24649.0,
7618711,1172173,VT Cosmetics,Skin,24650.0,
7613726,1163718,Oceglow,Skin,24651.0,
7612659,1162066,Axis-Y,Skin,24652.0,
7609442,1131831,Clarins,Skin,24653.0,
7598390,1143319,Belif,Skin,24654.0,
7577309,1038116,Vaadi Herbals,Bath & Body,24655.0,
7569604,1119368,Majestique,Bath & Body,24656.0,
7544775,927761,LetsShave,Bath & Body,24657.0,
7534805,933030,Sadhev,Bath & Body,24658.0,
7507516,993632,SKIN COTTAGE,Bath & Body,24659.0,
8667967,1183733,DKNY,Fragrance,24660.0,
7618578,1049739,Jean Paul Gaultier,Fragrance,24661.0,
7611842,1156068,DAVIDOFF,Fragrance,24662.0,
7592424,1134923,Abu Jani Sandeep Khosla,Fragrance,24663.0,
7589749,1081332,Jo Malone London,Fragrance,24664.0,
7573451,1116131,Burberry,Fragrance,24665.0,
7564767,1113927,Cacharel,Fragrance,24666.0,
7559874,1109509,Azzaro,Fragrance,24667.0,
7528170,952685,Jaguar,Fragrance,24668.0,
7506678,953205,Replay,Fragrance,24669.0,
7505351,967195,Hugo Boss,Fragrance,24670.0,
8596256,COMBO_250728124503347-LXPW,Moroccanoil,Hair,24671.0,
7578330,COMBO_231220124035-7T2,Moroccanoil,Hair,24672.0,
7577479,COMBO_231205060144-8B7,Moroccanoil,Hair,24673.0,
7548102,1077905,Tulips,Mom & Baby,24674.0,
8596272,COMBO_250728124308279--S69,Moroccanoil,Hair,24675.0,
8776697,1152562,Mars by GHC,Tools & Appliances,24676.0,
7595695,1140039,VEGA Professional,Tools & Appliances,24677.0,
7570762,1095179,Givenchy,Bath & Body,24678.0,
7563002,1105176,Moroccanoil,Bath & Body,24679.0,
8723237,COMBO_251127102956972-O0XR,Oziva,Hair,24680.0,
8678309,1186442,Keune,Hair,24681.0,
8600017,1177668,KIKO Milano,Hair,24682.0,
8596266,COMBO_250728124308242-N4LC,Moroccanoil,Hair,24683.0,
7599706,COMBO_240603065412-O_A,COTRIL,Hair,24684.0,
7615293,1166557,Moroccanoil,Hair,24685.0,
7597544,1143698,Alfaparf Milano,Hair,24686.0,
7575405,1124087,Aveda,Hair,24687.0,
7551469,1098134,Kevin Murphy,Hair,24688.0,
7613358,14447,Lotus Herbals,Skin,24689.0,
7551463,1085854,Kevin Murphy,Hair,24690.0,
7577701,1007409,THE LOVE CO.,Skin,24691.0,
7552693,1089383,Mamaearth,Skin,24692.0,
7542210,1055084,KAYA,Skin,24693.0,
7617336,COMBO_250410055426-CUV,Plum,Skin,24694.0,
7597731,1140375,PIXI,Skin,24695.0,
7597378,1142156,The Face Shop,Skin,24696.0,
7698034,1178143,Urban Yog,Tools & Appliances,24697.0,
7617892,1171844,WINSTON,Tools & Appliances,24698.0,
8757234,COMBO_251230110524631-QJFA,Palmer's,Mom & Baby,24699.0,
7609911,COMBO_241119172030-PRK,Sebamed,Mom & Baby,24700.0,
7604065,1150885,ISDIN,Mom & Baby,24701.0,
9096551,COMBO_260319093258918-GZK2,Tira,Makeup,24702.0,
8832824,1194055,KRYOLAN,Makeup,24703.0,
9096547,COMBO_260319093258918-W1IR,Tira,Makeup,24704.0,
8782097,1190985,Daily Life Forever52,Makeup,24705.0,
8732660,1189721,KRYOLAN,Makeup,24706.0,
8734400,1189125,Daily Life Forever52,Makeup,24707.0,
8658903,1185148,LoveChild Masaba,Makeup,24708.0,
8638948,1181867,Too Faced,Makeup,24709.0,
8658870,1185150,LoveChild Masaba,Makeup,24710.0,
8631218,1182485,Majestique,Makeup,24711.0,
8253534,1177750,Colorbar,Makeup,24712.0,
7618409,1172226,Stila Cosmetics,Makeup,24713.0,
8253533,1177748,Colorbar,Makeup,24714.0,
7617930,1172414,Nuse,Makeup,24715.0,
7617920,1172394,Nuse,Makeup,24716.0,
7617912,1172391,Nuse,Makeup,24717.0,
7613982,1166146,KIKO Milano,Makeup,24718.0,
7617911,1172387,Nuse,Makeup,24719.0,
7613777,1165837,KIRO,Makeup,24720.0,
7612062,1160227,Muzigae Mansion,Makeup,24721.0,
7611049,1161099,KIKO Milano,Makeup,24722.0,
7606005,1153645,PIXI,Makeup,24723.0,
7604298,COMBO_240802113910-6BZ,Bioderma,Makeup,24724.0,
7606003,1153580,PIXI,Makeup,24725.0,
7595787,1139846,PAC,Makeup,24726.0,
7602173,COMBO_240712084814-U44,Bioderma,Makeup,24727.0,
7595781,COMBO_240329054723-ZE8,Rom&nd,Makeup,24728.0,
7595786,1139847,PAC,Makeup,24729.0,
7595578,1138512,KIKO Milano,Makeup,24730.0,
7595392,1138484,KIKO Milano,Makeup,24731.0,
7595255,1138537,KIKO Milano,Makeup,24732.0,
7595180,1138420,KIKO Milano,Makeup,24733.0,
7572776,1124327,Makeup Revolution,Makeup,24734.0,
7594892,1137944,KIKO Milano,Makeup,24735.0,
7565392,1110997,Shiseido,Makeup,24736.0,
7562682,1110185,GA-DE,Makeup,24737.0,
7541169,1081591,Bobbi Brown,Makeup,24738.0,
7519531,961407,L.A. Girl,Makeup,24739.0,
7515654,939101,Colorbar,Makeup,24740.0,
7511279,939503,Faces Canada,Makeup,24741.0,
8678324,1186458,Keune,Hair,24742.0,
8367296,1180414,Beauty Garage,Hair,24743.0,
7610552,1156226,OUAI,Hair,24744.0,
7594322,1137037,COTRIL,Hair,24745.0,
7576314,COMBO_231103123200-PZX,Brillare,Hair,24746.0,
8956916,1196593,Babila,Hair,24747.0,
8652488,1184143,HAIR PURE,Hair,24748.0,
8633373,1182918,Majestique,Hair,24749.0,
7601352,1146764,Mamaearth,Hair,24750.0,
8631188,1182430,Majestique,Hair,24751.0,
7593939,1128009,Bronson Professional,Hair,24752.0,
7589328,1002768,Dr Batra's,Hair,24753.0,
7564454,1109152,Streax Professional,Hair,24754.0,
7563609,1110074,Streax Professional,Hair,24755.0,
7563607,1110008,Streax Professional,Hair,24756.0,
7563606,1110075,Streax Professional,Hair,24757.0,
7556638,1106457,Sebastian Professional,Hair,24758.0,
7563598,1110012,Streax Professional,Hair,24759.0,
7555466,1103004,Biolage,Hair,24760.0,
7545577,1076739,Streax,Hair,24761.0,
7521708,1005449,Mamaearth,Hair,24762.0,
7500060,1003133,mCaffeine,Hair,24763.0,
7601665,COMBO_240705112129-TRC,The Body Shop,Bath & Body,24764.0,
7563014,1108810,Moroccanoil,Bath & Body,24765.0,
7524051,990442,Kama Ayurveda,Bath & Body,24766.0,
7611903,1162073,Asaya,Skin,24767.0,
9522422,COMBO_260408052406175-SXYC,LOVE beauty AND planet,Hair,24768.0,
7611940,1159952,BBlunt,Hair,24769.0,
7611517,1159474,Beardo,Hair,24770.0,
7589556,1133022,Wella Professionals,Hair,24771.0,
7589344,1111469,Dr Batra's,Hair,24772.0,
7575347,1124093,Aveda,Hair,24773.0,
7559945,932975,Crazy Color,Hair,24774.0,
8450860,1179128,Round Lab,Skin,24775.0,
7593461,1136454,82°E,Skin,24776.0,
7524877,909779,Swisse,Wellness,24777.0,
8845747,1192147,medicube,Skin,24778.0,
8821716,1192760,Kimirica,Bath & Body,24779.0,
8727745,1187348,haruharu wonder,Skin,24780.0,
8650742,COMBO_250922102225041-EQZ0,Klairs,Skin,24781.0,
8637623,COMBO_250917093724679-6US2,Bioderma,Skin,24782.0,
8588631,1179041,BiE - Beauty In Everything,Bath & Body,24783.0,
7777018,1162325,Puraveda,Skin,24784.0,
7617302,1170665,Kama Ayurveda,Skin,24785.0,
7612656,1162063,Axis-Y,Skin,24786.0,
7617301,1170666,Kama Ayurveda,Skin,24787.0,
7609713,1046755,Babila,Bath & Body,24788.0,
7609115,1157780,TIRTIR,Skin,24789.0,
7608930,COMBO_241028114226-NJO,9Skin,Skin,24790.0,
7607242,1155542,Augustinus Bader,Skin,24791.0,
7595622,1137973,KIKO Milano,Skin,24792.0,
7592387,1135015,Benefit Cosmetics,Skin,24793.0,
7577399,1129220,The English Soap Company,Bath & Body,24794.0,
7527281,1013603,Pond's,Bath & Body,24795.0,
7513215,1011720,Vega,Bath & Body,24796.0,
7507349,993613,SKIN COTTAGE,Bath & Body,24797.0,
7513210,1011652,Vega,Bath & Body,24798.0,
9460937,1196754,Burberry,Fragrance,24799.0,
9368798,1196153,Versace,Fragrance,24800.0,
8703162,1185789,Lancome,Fragrance,24801.0,
8685838,1184865,Jo Malone London,Fragrance,24802.0,
8654559,1183634,Roberto Cavalli,Fragrance,24803.0,
8583141,1177020,Mugler,Fragrance,24804.0,
7613711,1165556,Gucci,Fragrance,24805.0,
7611798,1162095,Viktor & Rolf,Fragrance,24806.0,
7610217,1156806,Kayali,Fragrance,24807.0,
7604569,1148110,Yves Saint Laurent,Fragrance,24808.0,
7602654,COMBO_240716065042-LAC,Jaguar,Fragrance,24809.0,
7601976,COMBO_240710084127-GBX,Police,Fragrance,24810.0,
7602650,COMBO_240716065040-CPG,Jaguar,Fragrance,24811.0,
7601347,1146814,Mugler,Fragrance,24812.0,
7601974,COMBO_240710084129-TQE,Police,Fragrance,24813.0,
7601234,1136928,Givenchy,Fragrance,24814.0,
7599700,1143966,Calvin Klein,Fragrance,24815.0,
7596588,1129649,Montblanc,Fragrance,24816.0,
7593582,1136531,Estee Lauder,Fragrance,24817.0,
7590189,1133298,Yves Saint Laurent,Fragrance,24818.0,
7590065,1132413,Tommy Hilfiger,Fragrance,24819.0,
7590050,1132356,Prada,Fragrance,24820.0,
7589933,1130455,Azzaro,Fragrance,24821.0,
7579019,1129513,Narciso Rodriguez,Fragrance,24822.0,
7570773,1094845,Givenchy,Fragrance,24823.0,
7565907,1115287,Kayali,Fragrance,24824.0,
7562329,1034676,Salvatore Ferragamo,Fragrance,24825.0,
7559966,1096786,Marc Jacobs,Fragrance,24826.0,
7558735,1109524,Valentino,Fragrance,24827.0,
7558731,1109463,Ralph Lauren,Fragrance,24828.0,
7554276,1090233,Yves Saint Laurent,Fragrance,24829.0,
7546300,1079373,Narciso Rodriguez,Fragrance,24830.0,
7545457,1077333,Dolce&Gabbana,Fragrance,24831.0,
7545258,1077166,Issey Miyake,Fragrance,24832.0,
7528161,951432,Bentley,Fragrance,24833.0,
7516791,957316,Versace,Fragrance,24834.0,
7506693,957477,Rabanne,Fragrance,24835.0,
7506571,967228,Boss,Fragrance,24836.0,
7506516,953335,Salvatore Ferragamo,Fragrance,24837.0,
7505642,994574,Jean Paul Gaultier,Fragrance,24838.0,
9175776,1196787,Swiss Beauty,Makeup,24839.0,
8915483,1195933,HYUE,Makeup,24840.0,
9175768,1196788,Swiss Beauty,Makeup,24841.0,
8886520,1193679,Daily Life Forever52,Makeup,24842.0,
8880514,1192386,RENEE,Makeup,24843.0,
8877476,1192427,Europe Girl,Makeup,24844.0,
8877472,1192426,Europe Girl,Makeup,24845.0,
8877462,1192425,Europe Girl,Makeup,24846.0,
8848900,1195330,Maybelline New York,Makeup,24847.0,
8877456,1192424,Europe Girl,Makeup,24848.0,
8732719,1189731,KRYOLAN,Makeup,24849.0,
8714375,1187911,Swiss Beauty,Makeup,24850.0,
8732629,1189677,KRYOLAN,Makeup,24851.0,
8667429,1183054,PROARTE,Makeup,24852.0,
8714354,1187901,Swiss Beauty,Makeup,24853.0,
8640323,1183321,Swiss Beauty,Makeup,24854.0,
8667410,1183046,PROARTE,Makeup,24855.0,
7619463,1173825,SUGAR Cosmetics,Makeup,24856.0,
8588774,1178406,Swiss Beauty,Makeup,24857.0,
7616550,1170420,Daily Life Forever52,Makeup,24858.0,
7616383,1169591,Insight Cosmetics,Makeup,24859.0,
7615073,1160843,Makeup Revolution,Makeup,24860.0,
7612930,1158070,Insight Cosmetics,Makeup,24861.0,
7611226,1161844,KIKO Milano,Makeup,24862.0,
7610013,1158703,RENEE,Makeup,24863.0,
7611118,1161824,KIKO Milano,Makeup,24864.0,
7608636,1158528,Sheglam,Makeup,24865.0,
7606684,1155116,Faces Canada,Makeup,24866.0,
7604505,1150532,Insight Cosmetics,Makeup,24867.0,
7606653,1155108,Faces Canada,Makeup,24868.0,
7602930,1148501,Swiss Beauty,Makeup,24869.0,
7602569,1148273,essence,Makeup,24870.0,
7602915,1148490,Swiss Beauty,Makeup,24871.0,
7600410,1146132,Insight Cosmetics,Makeup,24872.0,
7599955,1145885,Lakme,Makeup,24873.0,
7598878,1123478,MUA,Makeup,24874.0,
7596362,1141023,Insight Cosmetics,Makeup,24875.0,
7595596,1138740,KIKO Milano,Makeup,24876.0,
7596359,1141024,Insight Cosmetics,Makeup,24877.0,
7593424,1136608,Insight Cosmetics,Makeup,24878.0,
7595426,1138613,KIKO Milano,Makeup,24879.0,
7591880,1135298,Swiss Beauty,Makeup,24880.0,
7591875,1135292,Swiss Beauty,Makeup,24881.0,
7591772,1135227,Swiss Beauty,Makeup,24882.0,
7590197,1133040,Matt Look,Makeup,24883.0,
7591764,1135218,Swiss Beauty,Makeup,24884.0,
7577967,1130438,Insight Cosmetics,Makeup,24885.0,
7573954,1125345,Colorbar,Makeup,24886.0,
7573838,1124509,Faces Canada,Makeup,24887.0,
7573938,1125381,Colorbar,Makeup,24888.0,
7572600,1124588,Swiss Beauty,Makeup,24889.0,
7569593,1119369,Majestique,Makeup,24890.0,
7569578,1120823,Faces Canada,Makeup,24891.0,
7567054,1113129,Swiss Beauty,Makeup,24892.0,
7566365,1113071,PAC,Makeup,24893.0,
7564494,1110874,Faces Canada,Makeup,24894.0,
7560451,1107111,PAC,Makeup,24895.0,
7552587,1089248,Mamaearth,Makeup,24896.0,
7551562,1047720,Faces Canada,Makeup,24897.0,
